source_key,filing_id,source_pdf,source_year,parser_status,transaction_rows,pages_with_words,pages_with_geometry,table_pages,recovered_pages,suspected_missed_pages,geometry_error,processed_at
2021/20011417.pdf,20011417,20011417.pdf,2021,geometry_v8,153,15,15,15,,,,2026-08-25T19:30:02
2021/20016924.pdf,20016924,20016924.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:02
2021/20017063.pdf,20017063,20017063.pdf,2021,geometry_v8,5,2,2,2,,,,2026-08-25T19:30:02
2021/20017743.pdf,20017743,20017743.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:03
2021/20017867.pdf,20017867,20017867.pdf,2021,geometry_v8,15,3,3,3,,,,2026-08-25T19:30:04
2021/20017909.pdf,20017909,20017909.pdf,2021,geometry_v8,21,4,3,4,,,,2026-08-25T19:30:05
2021/20017921.pdf,20017921,20017921.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:06
2021/20017957.pdf,20017957,20017957.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:07
2021/20017962.pdf,20017962,20017962.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:07
2021/20017966.pdf,20017966,20017966.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:07
2021/20017967.pdf,20017967,20017967.pdf,2021,geometry_v8,9,2,2,2,,,,2026-08-25T19:30:07
2021/20017973.pdf,20017973,20017973.pdf,2021,geometry_v8,23,4,3,3,,,,2026-08-25T19:30:08
2021/20017977.pdf,20017977,20017977.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:30:08
2021/20017979.pdf,20017979,20017979.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:30:09
2021/20017980.pdf,20017980,20017980.pdf,2021,geometry_v8,57,7,7,7,,,,2026-08-25T19:30:11
2021/20017983.pdf,20017983,20017983.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:11
2021/20017991.pdf,20017991,20017991.pdf,2021,geometry_v8,41,5,5,5,,,,2026-08-25T19:30:12
2021/20017992.pdf,20017992,20017992.pdf,2021,geometry_v8,60,8,7,7,,,,2026-08-25T19:30:15
2021/20017994.pdf,20017994,20017994.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:30:15
2021/20017999.pdf,20017999,20017999.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:15
2021/20018000.pdf,20018000,20018000.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:15
2021/20018001.pdf,20018001,20018001.pdf,2021,geometry_v8,6,2,2,2,,,,2026-08-25T19:30:15
2021/20018005.pdf,20018005,20018005.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:15
2021/20018007.pdf,20018007,20018007.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:30:16
2021/20018011.pdf,20018011,20018011.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:30:16
2021/20018018.pdf,20018018,20018018.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:16
2021/20018021.pdf,20018021,20018021.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:16
2021/20018028.pdf,20018028,20018028.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:16
2021/20018029.pdf,20018029,20018029.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:30:16
2021/20018035.pdf,20018035,20018035.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:16
2021/20018037.pdf,20018037,20018037.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:17
2021/20018041.pdf,20018041,20018041.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:17
2021/20018050.pdf,20018050,20018050.pdf,2021,geometry_v8,7,2,2,2,,,,2026-08-25T19:30:17
2021/20018052.pdf,20018052,20018052.pdf,2021,geometry_v8,8,2,2,2,,,,2026-08-25T19:30:17
2021/20018064.pdf,20018064,20018064.pdf,2021,geometry_v8,13,3,3,3,,,,2026-08-25T19:30:18
2021/20018065.pdf,20018065,20018065.pdf,2021,geometry_v8,67,10,10,10,6,,,2026-08-25T19:30:22
2021/20018072.pdf,20018072,20018072.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:30:23
2021/20018077.pdf,20018077,20018077.pdf,2021,geometry_v8,6,2,1,1,,,,2026-08-25T19:30:23
2021/20018081.pdf,20018081,20018081.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:23
2021/20018082.pdf,20018082,20018082.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:23
2021/20018083.pdf,20018083,20018083.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:23
2021/20018084.pdf,20018084,20018084.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:24
2021/20018091.pdf,20018091,20018091.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:30:24
2021/20018096.pdf,20018096,20018096.pdf,2021,geometry_v8,24,4,4,4,,,,2026-08-25T19:30:25
2021/20018108.pdf,20018108,20018108.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:25
2021/20018112.pdf,20018112,20018112.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:25
2021/20018114.pdf,20018114,20018114.pdf,2021,geometry_v8,17,3,3,3,,,,2026-08-25T19:30:25
2021/20018115.pdf,20018115,20018115.pdf,2021,geometry_v8,4,1,1,1,,,,2026-08-25T19:30:26
2021/20018123.pdf,20018123,20018123.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:26
2021/20018124.pdf,20018124,20018124.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:30:26
2021/20018126.pdf,20018126,20018126.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:26
2021/20018127.pdf,20018127,20018127.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:26
2021/20018128.pdf,20018128,20018128.pdf,2021,geometry_v8,9,2,2,2,,,,2026-08-25T19:30:27
2021/20018129.pdf,20018129,20018129.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:27
2021/20018130.pdf,20018130,20018130.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:27
2021/20018131.pdf,20018131,20018131.pdf,2021,geometry_v8,7,2,2,2,,,,2026-08-25T19:30:27
2021/20018132.pdf,20018132,20018132.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:27
2021/20018138.pdf,20018138,20018138.pdf,2021,geometry_v8,37,5,5,5,,,,2026-08-25T19:30:29
2021/20018140.pdf,20018140,20018140.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:30:29
2021/20018142.pdf,20018142,20018142.pdf,2021,geometry_v8,8,2,2,2,,,,2026-08-25T19:30:29
2021/20018152.pdf,20018152,20018152.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:29
2021/20018153.pdf,20018153,20018153.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:30
2021/20018154.pdf,20018154,20018154.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:30
2021/20018155.pdf,20018155,20018155.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:30
2021/20018160.pdf,20018160,20018160.pdf,2021,geometry_v8,11,2,2,2,,,,2026-08-25T19:30:30
2021/20018163.pdf,20018163,20018163.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:30
2021/20018168.pdf,20018168,20018168.pdf,2021,geometry_v8,50,7,6,6,,,,2026-08-25T19:30:33
2021/20018175.pdf,20018175,20018175.pdf,2021,geometry_v8,28,4,4,4,,,,2026-08-25T19:30:35
2021/20018180.pdf,20018180,20018180.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:30:35
2021/20018181.pdf,20018181,20018181.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:35
2021/20018185.pdf,20018185,20018185.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:36
2021/20018186.pdf,20018186,20018186.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:36
2021/20018187.pdf,20018187,20018187.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:36
2021/20018188.pdf,20018188,20018188.pdf,2021,geometry_v8,67,9,8,8,,,,2026-08-25T19:30:39
2021/20018190.pdf,20018190,20018190.pdf,2021,geometry_v8,60,8,8,8,,,,2026-08-25T19:30:41
2021/20018193.pdf,20018193,20018193.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:41
2021/20018204.pdf,20018204,20018204.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:41
2021/20018205.pdf,20018205,20018205.pdf,2021,geometry_v8,32,5,4,4,,,,2026-08-25T19:30:42
2021/20018208.pdf,20018208,20018208.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:42
2021/20018223.pdf,20018223,20018223.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:30:42
2021/20018224.pdf,20018224,20018224.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:43
2021/20018232.pdf,20018232,20018232.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:43
2021/20018237.pdf,20018237,20018237.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:43
2021/20018238.pdf,20018238,20018238.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:43
2021/20018243.pdf,20018243,20018243.pdf,2021,geometry_v8,31,4,4,4,,,,2026-08-25T19:30:44
2021/20018244.pdf,20018244,20018244.pdf,2021,geometry_v8,11,2,2,2,,,,2026-08-25T19:30:45
2021/20018253.pdf,20018253,20018253.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:45
2021/20018254.pdf,20018254,20018254.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:45
2021/20018256.pdf,20018256,20018256.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:45
2021/20018259.pdf,20018259,20018259.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:45
2021/20018273.pdf,20018273,20018273.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:30:45
2021/20018280.pdf,20018280,20018280.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:30:45
2021/20018292.pdf,20018292,20018292.pdf,2021,geometry_v8,20,4,3,3,,,,2026-08-25T19:30:46
2021/20018300.pdf,20018300,20018300.pdf,2021,geometry_v8,8,2,2,2,,,,2026-08-25T19:30:47
2021/20018303.pdf,20018303,20018303.pdf,2021,geometry_v8,4,1,1,1,,,,2026-08-25T19:30:47
2021/20018306.pdf,20018306,20018306.pdf,2021,geometry_v8,13,2,2,2,,,,2026-08-25T19:30:48
2021/20018307.pdf,20018307,20018307.pdf,2021,geometry_v8,12,3,2,2,,,,2026-08-25T19:30:48
2021/20018308.pdf,20018308,20018308.pdf,2021,geometry_v8,7,2,2,2,,,,2026-08-25T19:30:49
2021/20018311.pdf,20018311,20018311.pdf,2021,geometry_v8,202,23,23,23,,,,2026-08-25T19:30:57
2021/20018321.pdf,20018321,20018321.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:30:58
2021/20018325.pdf,20018325,20018325.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:30:58
2021/20018329.pdf,20018329,20018329.pdf,2021,geometry_v8,58,7,7,7,,,,2026-08-25T19:31:00
2021/20018333.pdf,20018333,20018333.pdf,2021,geometry_v8,59,8,7,7,,,,2026-08-25T19:31:03
2021/20018334.pdf,20018334,20018334.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:04
2021/20018335.pdf,20018335,20018335.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:04
2021/20018336.pdf,20018336,20018336.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:31:04
2021/20018338.pdf,20018338,20018338.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:04
2021/20018344.pdf,20018344,20018344.pdf,2021,geometry_v8,11,2,2,2,,,,2026-08-25T19:31:05
2021/20018346.pdf,20018346,20018346.pdf,2021,geometry_v8,20,3,3,3,,,,2026-08-25T19:31:06
2021/20018349.pdf,20018349,20018349.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:06
2021/20018350.pdf,20018350,20018350.pdf,2021,geometry_v8,14,3,2,2,,,,2026-08-25T19:31:07
2021/20018352.pdf,20018352,20018352.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:07
2021/20018354.pdf,20018354,20018354.pdf,2021,geometry_v8,10,2,2,2,,,,2026-08-25T19:31:08
2021/20018355.pdf,20018355,20018355.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:08
2021/20018359.pdf,20018359,20018359.pdf,2021,geometry_v8,9,2,2,2,,,,2026-08-25T19:31:08
2021/20018361.pdf,20018361,20018361.pdf,2021,geometry_v8,2,2,1,1,,,,2026-08-25T19:31:08
2021/20018369.pdf,20018369,20018369.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:08
2021/20018373.pdf,20018373,20018373.pdf,2021,geometry_v8,11,2,2,2,,,,2026-08-25T19:31:09
2021/20018383.pdf,20018383,20018383.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:09
2021/20018385.pdf,20018385,20018385.pdf,2021,geometry_v8,67,8,8,8,,,,2026-08-25T19:31:11
2021/20018392.pdf,20018392,20018392.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:11
2021/20018393.pdf,20018393,20018393.pdf,2021,geometry_v8,10,2,2,2,,,,2026-08-25T19:31:12
2021/20018400.pdf,20018400,20018400.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:31:12
2021/20018412.pdf,20018412,20018412.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:12
2021/20018413.pdf,20018413,20018413.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:12
2021/20018414.pdf,20018414,20018414.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:12
2021/20018420.pdf,20018420,20018420.pdf,2021,geometry_v8,21,3,3,3,,,,2026-08-25T19:31:13
2021/20018421.pdf,20018421,20018421.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:13
2021/20018427.pdf,20018427,20018427.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:13
2021/20018431.pdf,20018431,20018431.pdf,2021,geometry_v8,28,5,4,4,,,,2026-08-25T19:31:15
2021/20018447.pdf,20018447,20018447.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:15
2021/20018448.pdf,20018448,20018448.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:15
2021/20018449.pdf,20018449,20018449.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:15
2021/20018450.pdf,20018450,20018450.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:15
2021/20018451.pdf,20018451,20018451.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:15
2021/20018452.pdf,20018452,20018452.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:15
2021/20018453.pdf,20018453,20018453.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:31:15
2021/20018459.pdf,20018459,20018459.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:16
2021/20018460.pdf,20018460,20018460.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:31:16
2021/20018463.pdf,20018463,20018463.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:16
2021/20018465.pdf,20018465,20018465.pdf,2021,geometry_v8,56,7,7,7,,,,2026-08-25T19:31:19
2021/20018466.pdf,20018466,20018466.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:19
2021/20018471.pdf,20018471,20018471.pdf,2021,geometry_v8,10,2,2,2,,,,2026-08-25T19:31:20
2021/20018473.pdf,20018473,20018473.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:20
2021/20018474.pdf,20018474,20018474.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:20
2021/20018475.pdf,20018475,20018475.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:31:21
2021/20018488.pdf,20018488,20018488.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:21
2021/20018496.pdf,20018496,20018496.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:21
2021/20018498.pdf,20018498,20018498.pdf,2021,geometry_v8,7,2,1,2,,,,2026-08-25T19:31:21
2021/20018499.pdf,20018499,20018499.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:21
2021/20018502.pdf,20018502,20018502.pdf,2021,geometry_v8,8,2,2,2,,,,2026-08-25T19:31:22
2021/20018503.pdf,20018503,20018503.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:31:22
2021/20018506.pdf,20018506,20018506.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:22
2021/20018508.pdf,20018508,20018508.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:22
2021/20018512.pdf,20018512,20018512.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:31:22
2021/20018513.pdf,20018513,20018513.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:22
2021/20018514.pdf,20018514,20018514.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:23
2021/20018521.pdf,20018521,20018521.pdf,2021,geometry_v8,14,2,2,2,,,,2026-08-25T19:31:23
2021/20018522.pdf,20018522,20018522.pdf,2021,geometry_v8,13,3,2,2,,,,2026-08-25T19:31:24
2021/20018523.pdf,20018523,20018523.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:31:24
2021/20018526.pdf,20018526,20018526.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:24
2021/20018528.pdf,20018528,20018528.pdf,2021,geometry_v8,23,4,3,3,,,,2026-08-25T19:31:25
2021/20018529.pdf,20018529,20018529.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:25
2021/20018530.pdf,20018530,20018530.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:25
2021/20018533.pdf,20018533,20018533.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:31:25
2021/20018534.pdf,20018534,20018534.pdf,2021,geometry_v8,64,8,8,8,,,,2026-08-25T19:31:28
2021/20018539.pdf,20018539,20018539.pdf,2021,geometry_v8,6,2,2,2,,,,2026-08-25T19:31:28
2021/20018542.pdf,20018542,20018542.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:28
2021/20018545.pdf,20018545,20018545.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:28
2021/20018548.pdf,20018548,20018548.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:28
2021/20018550.pdf,20018550,20018550.pdf,2021,geometry_v8,5,2,1,2,,,,2026-08-25T19:31:29
2021/20018552.pdf,20018552,20018552.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:29
2021/20018553.pdf,20018553,20018553.pdf,2021,geometry_v8,10,2,2,2,,,,2026-08-25T19:31:29
2021/20018554.pdf,20018554,20018554.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:29
2021/20018555.pdf,20018555,20018555.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:29
2021/20018560.pdf,20018560,20018560.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:30
2021/20018566.pdf,20018566,20018566.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:30
2021/20018569.pdf,20018569,20018569.pdf,2021,geometry_v8,4,1,1,1,,,,2026-08-25T19:31:30
2021/20018570.pdf,20018570,20018570.pdf,2021,geometry_v8,2,2,1,1,,,,2026-08-25T19:31:30
2021/20018576.pdf,20018576,20018576.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:30
2021/20018586.pdf,20018586,20018586.pdf,2021,geometry_v8,7,2,2,2,,,,2026-08-25T19:31:31
2021/20018587.pdf,20018587,20018587.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:31:31
2021/20018592.pdf,20018592,20018592.pdf,2021,geometry_v8,40,6,5,5,,,,2026-08-25T19:31:34
2021/20018593.pdf,20018593,20018593.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:31:34
2021/20018596.pdf,20018596,20018596.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:34
2021/20018597.pdf,20018597,20018597.pdf,2021,geometry_v8,10,2,2,2,,,,2026-08-25T19:31:35
2021/20018601.pdf,20018601,20018601.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:31:35
2021/20018602.pdf,20018602,20018602.pdf,2021,geometry_v8,11,3,2,2,,,,2026-08-25T19:31:36
2021/20018605.pdf,20018605,20018605.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:36
2021/20018606.pdf,20018606,20018606.pdf,2021,geometry_v8,13,3,2,2,,,,2026-08-25T19:31:36
2021/20018609.pdf,20018609,20018609.pdf,2021,geometry_v8,19,3,2,2,,,,2026-08-25T19:31:37
2021/20018616.pdf,20018616,20018616.pdf,2021,geometry_v8,8,2,2,2,,,,2026-08-25T19:31:37
2021/20018630.pdf,20018630,20018630.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:37
2021/20018637.pdf,20018637,20018637.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:31:38
2021/20018638.pdf,20018638,20018638.pdf,2021,geometry_v8,6,2,2,2,,,,2026-08-25T19:31:38
2021/20018643.pdf,20018643,20018643.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:38
2021/20018648.pdf,20018648,20018648.pdf,2021,geometry_v8,3,2,1,1,,,,2026-08-25T19:31:38
2021/20018659.pdf,20018659,20018659.pdf,2021,geometry_v8,8,2,2,2,,,,2026-08-25T19:31:38
2021/20018667.pdf,20018667,20018667.pdf,2021,geometry_v8,9,2,2,2,,,,2026-08-25T19:31:39
2021/20018670.pdf,20018670,20018670.pdf,2021,geometry_v8,7,2,1,1,,,,2026-08-25T19:31:39
2021/20018671.pdf,20018671,20018671.pdf,2021,geometry_v8,4,1,1,1,,,,2026-08-25T19:31:39
2021/20018672.pdf,20018672,20018672.pdf,2021,geometry_v8,15,3,3,3,,,,2026-08-25T19:31:40
2021/20018681.pdf,20018681,20018681.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:40
2021/20018685.pdf,20018685,20018685.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:40
2021/20018689.pdf,20018689,20018689.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:40
2021/20018690.pdf,20018690,20018690.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:40
2021/20018691.pdf,20018691,20018691.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:41
2021/20018692.pdf,20018692,20018692.pdf,2021,geometry_v8,15,3,3,3,,,,2026-08-25T19:31:41
2021/20018693.pdf,20018693,20018693.pdf,2021,geometry_v8,20,3,3,3,,,,2026-08-25T19:31:42
2021/20018695.pdf,20018695,20018695.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:42
2021/20018699.pdf,20018699,20018699.pdf,2021,geometry_v8,28,4,4,4,,,,2026-08-25T19:31:43
2021/20018701.pdf,20018701,20018701.pdf,2021,geometry_v8,7,2,2,2,,,,2026-08-25T19:31:44
2021/20018702.pdf,20018702,20018702.pdf,2021,geometry_v8,43,6,6,6,,,,2026-08-25T19:31:45
2021/20018703.pdf,20018703,20018703.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:45
2021/20018706.pdf,20018706,20018706.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:45
2021/20018709.pdf,20018709,20018709.pdf,2021,geometry_v8,16,3,3,3,,,,2026-08-25T19:31:46
2021/20018712.pdf,20018712,20018712.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:46
2021/20018715.pdf,20018715,20018715.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:47
2021/20018716.pdf,20018716,20018716.pdf,2021,geometry_v8,4,1,1,1,,,,2026-08-25T19:31:47
2021/20018719.pdf,20018719,20018719.pdf,2021,geometry_v8,3,1,1,1,,,,2026-08-25T19:31:47
2021/20018720.pdf,20018720,20018720.pdf,2021,geometry_v8,42,6,6,6,,,,2026-08-25T19:31:50
2021/20018726.pdf,20018726,20018726.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:50
2021/20018727.pdf,20018727,20018727.pdf,2021,geometry_v8,4,1,1,1,,,,2026-08-25T19:31:51
2021/20018737.pdf,20018737,20018737.pdf,2021,geometry_v8,2,2,1,1,,,,2026-08-25T19:31:51
2021/20018738.pdf,20018738,20018738.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:51
2021/20018752.pdf,20018752,20018752.pdf,2021,geometry_v8,16,3,3,3,,,,2026-08-25T19:31:52
2021/20018757.pdf,20018757,20018757.pdf,2021,geometry_v8,5,2,2,2,,,,2026-08-25T19:31:52
2021/20018758.pdf,20018758,20018758.pdf,2021,geometry_v8,10,2,2,2,,,,2026-08-25T19:31:52
2021/20018760.pdf,20018760,20018760.pdf,2021,geometry_v8,93,9,9,9,,,,2026-08-25T19:31:55
2021/20018763.pdf,20018763,20018763.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:55
2021/20018764.pdf,20018764,20018764.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:56
2021/20018768.pdf,20018768,20018768.pdf,2021,geometry_v8,7,2,2,2,,,,2026-08-25T19:31:56
2021/20018771.pdf,20018771,20018771.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:56
2021/20018772.pdf,20018772,20018772.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:56
2021/20018773.pdf,20018773,20018773.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:56
2021/20018792.pdf,20018792,20018792.pdf,2021,geometry_v8,10,2,2,2,,,,2026-08-25T19:31:57
2021/20018793.pdf,20018793,20018793.pdf,2021,geometry_v8,2,1,1,1,,,,2026-08-25T19:31:57
2021/20018798.pdf,20018798,20018798.pdf,2021,geometry_v8,12,3,2,2,,,,2026-08-25T19:31:57
2021/20018802.pdf,20018802,20018802.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:31:57
2021/20018803.pdf,20018803,20018803.pdf,2021,geometry_v8,4,2,1,1,,,,2026-08-25T19:31:58
2021/20018805.pdf,20018805,20018805.pdf,2021,geometry_v8,8,2,2,2,,,,2026-08-25T19:31:58
2021/20018812.pdf,20018812,20018812.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:58
2021/20018819.pdf,20018819,20018819.pdf,2021,geometry_v8,1,1,1,1,,,,2026-08-25T19:31:58
2021/20018821.pdf,20018821,20018821.pdf,2021,geometry_v8,5,2,1,1,,,,2026-08-25T19:31:58
